segment,delta0,theta0,alpha0,beta0,gamma0,TBR0,delta1,theta1,alpha1,beta1,gamma1,TBR1,delta2,theta2,alpha2,beta2,gamma2,TBR2,delta3,theta3,alpha3,beta3,gamma3,TBR3,Mean_TBR,label,file
117,0.025350156398871837,0.02200502328473361,0.07205486971487242,0.04028796862057117,0.2411022676313116,0.047701282024807015,0.17423865475227956,0.135378392351371,0.15226090411693755,0.24341802845091096,0.18921467064985475,0.11895053465857014,0.039652837719703446,0.06678527041414108,0.12152749041106478,0.21133077696035846,0.1888828262878447,0.07588210202855614,0.0018026457360878934,0.0026645648951899867,0.007410877716685015,0.015348177590386852,0.12600382083106865,0.011769693539148479,0.030195505095503908,Stroop,Stroop.csv
118,0.017861532599399075,0.06173656577851471,0.10419259481070335,0.09322601814521785,0.25487656471475106,0.06958692002442916,0.1567760533207147,0.0677507025628516,0.6327628954953085,0.4020536624665668,0.50740655844559,0.032039411079573615,0.0737231325721172,0.09192425970384747,0.6412341091287734,0.19692830600590217,0.37336305642269024,0.10939845310923076,0.0026576810890164516,0.004729798224843636,0.021432369641280192,0.035246134690015835,0.11105208404476662,0.009592232050818586,0.02638687928725733,Stroop,Stroop.csv
119,0.015541378606580489,0.15944515521879712,0.24815391088831926,0.06557810033800388,0.3350506261491073,0.2319115652369788,0.12487615354138897,0.08049640010407791,0.3140740690731106,0.09759910989982434,0.3899975608963355,0.14528397832063142,0.03618367357935507,0.10955706340267969,0.3048076425114878,0.0496705927898872,0.2481496819078129,0.31018504956382936,0.029384299387107096,0.07254936880228668,0.07623228150035033,0.016996721093002782,0.2754352524531979,0.22176491679841445,0.27880271314934535,Stroop,Stroop.csv
120,0.020323946946138857,0.1537535454745666,0.07834738041083159,0.05793506881224322,0.2616886272204966,0.24356936263901027,0.16360907383697235,0.21314646429509546,0.13397469620928024,0.32579611156322674,0.2839796957359373,0.14484985381167487,0.05590352850234165,0.1706883043968049,0.23695412822824807,0.16264348231041661,0.13616882205087388,0.23207012824713108,0.009816701944132375,0.011588958658991549,0.017711189690261975,0.013493727868194767,0.12149982561639279,0.04383663622946957,0.12105010822115829,Stroop,Stroop.csv
121,0.002364919406224403,0.10411097806881628,0.05898450037764927,0.0945716991636504,0.2410161788022342,0.11563869803714873,0.07353386348505363,0.12352358258921359,0.14085108824307505,0.17893875215580976,0.5608856664606013,0.14048756620580355,0.03726048744641191,0.09875821912374193,0.08768557745711233,0.10219873712249952,0.5038025565109411,0.18797546524335637,0.0,0.010080918180266116,0.02057926607797334,0.02911062312182051,0.0998983629662465,0.02243632918040348,0.06959394278204548,Stroop,Stroop.csv
122,0.00992152427796403,0.0887529956607724,0.05742706232035674,0.05639593022426394,0.22403867937441546,0.14435214921033057,0.022451062544551356,0.20345353254935625,0.0,0.3845107678610783,0.33298348307390985,0.11781479734135789,0.006161339813549233,0.1418220559058843,0.016343990958514396,0.19846734967484964,0.11073890490122963,0.16614003399454172,0.007890507267602457,0.02519758904434609,0.013064937380911445,0.01874730929552884,0.15715688077130874,0.07395917654743787,0.11424855179670822,Stroop,Stroop.csv
123,0.0024796637550915587,0.07132274721787037,0.058974633120646464,0.05833180708144793,0.26825515145652495,0.11390112344839039,0.015567608547278237,0.269543089851045,0.3963630229019052,0.20759527254337443,0.34807279800639834,0.26652107832956373,0.00862511142070031,0.13451849512659328,0.21777964268289382,0.08498790052696409,0.14298490218064408,0.2845906917465636,0.00812417529068497,0.013069655874825673,0.015525804095906467,0.0248507819047713,0.16222466856168277,0.03235232785037503,0.10424036872143233,Stroop,Stroop.csv
124,0.009105043402177868,0.15990069022229875,0.033215575945938096,0.024914765463552608,0.3107294424333174,0.40836716755382924,0.05258731915554798,0.5765441120249336,0.069811982758101,0.1563985270983184,0.3333540351832244,0.6837310714281993,0.013702788652815543,0.3942648555701621,0.07597138033112445,0.0978110889878844,0.20033358622424602,0.7526311270481263,0.0020497418415485738,0.01910777385846869,0.001807277318632693,0.014932438404973603,0.17407635460164333,0.06576981770833902,0.30149475768238515,Stroop,Stroop.csv
125,0.018410460477886928,0.15863272539651424,0.13202379366991884,0.04566585669020651,0.32142814730401814,0.29272822025307715,0.09862363653845384,0.36854652837541413,0.2944364633935529,0.154974553817444,0.37401983391869653,0.44379796678818917,0.03808696777185444,0.28755605340196,0.2288529414657055,0.10760950076472903,0.31422292045957856,0.5179917642160202,0.004398743465100441,0.019795200106460468,0.008708512226935524,0.01834538983232496,0.1721900400152822,0.05953324025867017,0.21469400927969434,Stroop,Stroop.csv
126,0.01849797726736716,0.05878157789906061,0.14437783336937277,0.05576627688736453,0.21831888153898477,0.0973072133081489,0.15851699312388975,0.29317766638930787,0.23893167778138813,0.15339310685716093,0.47697432642027515,0.3578164361662747,0.08423011608696596,0.11351361646685892,0.23134824970473694,0.12027116969151871,0.18565459146487956,0.193118523389629,0.002760821539990626,0.0023315961591780735,0.01097027541136426,0.008574274213672729,0.058505385156153514,0.015232274336566716,0.08658743454732755,Stroop,Stroop.csv
127,0.010535508017475765,0.1185292448980271,0.10694293393298009,0.03739705521948479,0.09923130791517772,0.2472599024518734,0.04725880735700572,0.46564504169281895,0.31770006008977325,0.23306017839595009,0.11910976400738442,0.4197600681509651,0.03061710872082377,0.2509993075597877,0.21954992423586167,0.15380176593164147,0.0,0.3537143925754518,0.0025939556342379896,0.0066336120152619,0.005842234083912915,0.010688140662598312,0.0,0.030504644577889206,0.15816989428807288,Stroop,Stroop.csv
128,0.018171269157430045,0.05065902561897235,0.01904049004760524,0.03121277786243923,0.29869969134103264,0.11997012250875175,0.11950259451310387,0.29309061017438265,0.08431507741549239,0.16005035480303362,0.18735455700027231,0.34778182669796565,0.014726085672884798,0.2513937497062664,0.05310027362252044,0.04911127322089438,0.1756628049388842,0.7020400355620571,0.004801010154187171,0.0061991078116490446,0.01171985723431633,0.008719516597821601,0.17339300172286598,0.032036668906921445,0.16378262570618785,Stroop,Stroop.csv
129,0.05715750038432939,0.24760220537828995,0.04487141545787593,0.009316472718676205,0.28366624092502213,0.8797783986541715,0.02889750071901206,0.26102406849617676,0.17709330199970458,0.20298880699223373,0.2057897190414249,0.26262270585797987,0.010301895023336605,0.2644968710616116,0.2033361565222887,0.12728418178589393,0.24731902251035054,0.42609842819743926,0.04351361678967911,0.10070671282412626,0.023880194193863474,0.013152230931285702,0.12846768731093605,0.3587662870304457,0.562797895576356,Stroop,Stroop.csv
130,0.0030333253804928663,0.05093367703986023,0.032285347375947085,0.03523392870605986,0.2850891942705982,0.11286054384513931,0.02337254479656997,0.17606536174165913,0.14200473288709706,0.13698553943675182,0.20091769177035512,0.23687733107498157,0.027619652587605927,0.17144851334522,0.15631020613107927,0.11665066994279386,0.19724782549212333,0.29500710189176543,0.004312752315034494,0.014028920676019758,0.0024035469291721237,0.016764248282780767,0.22665248011363848,0.04564295958762404,0.11290619272342646,Stroop,Stroop.csv
131,0.10924049608959828,0.12646658624903911,0.061708182224719035,0.030139576076767562,0.3496538576381692,0.2958665962232394,0.034624541481067035,0.06287899388977634,0.24168619266377334,0.17517419029124506,0.3097521785043751,0.07693126566446187,0.020448501800402988,0.07159262555858932,0.2053150519245981,0.10864363807297023,0.16595653001051114,0.13254553345675837,0.10178021915323157,0.035961318640154526,0.01986057128283863,0.03287671006271421,0.23724385394707037,0.069204656130983,0.13402507056039514,Stroop,Stroop.csv
132,0.34810951900040105,0.26621933507265155,0.38813758780321433,0.290910151056913,0.31054789382806186,0.11156437091279221,0.029371480276819625,0.03438757154739247,0.23334417335053084,0.529805065742503,0.3329686872872561,0.003922776971071559,0.02065618300972265,0.06521877136771595,0.2725462149843885,0.26643955795985,0.24220140314369581,0.06117335897771634,0.5861213046091537,0.24356162591354202,0.28331911934648946,1.0,0.8779486192442825,0.01800711209628195,0.033555807769388574,Stroop,Stroop.csv
133,0.20041947716837508,1.0,0.739544716506734,0.16423695283913062,0.3096698525417229,0.7077301604203613,0.2770994710658165,0.12394601779081865,0.356846782227787,0.3390832200279251,0.30821496868237097,0.07895406193013565,0.055413148481906024,0.12022349125571072,0.3495543397980432,0.18247752101906767,0.16253517605319684,0.15083212592008488,0.3151962795409955,0.9999999999999999,0.9999999999999999,0.38462213185615063,0.3978700209998265,0.2023822600230634,0.33841751602533454,Stroop,Stroop.csv
134,0.012959785902561938,0.08601228531387729,0.04933527135587398,0.05631917319700004,0.3502592951643269,0.14011086317158392,0.06264582786467236,0.4093569783933596,0.2558314791913282,0.4591294716013494,0.2824522724416458,0.20809105087498705,0.023236071793722658,0.2665690984145237,0.2581963426024175,0.25986894489021606,0.19324399123903424,0.24944104211405102,0.02777909010872227,0.022263232679582134,0.02207283473083191,0.0246986702581832,0.21063018343576695,0.054008942737312826,0.1170826445747999,Stroop,Stroop.csv
135,0.35019101003346564,0.3906638782005867,0.3258134939130045,0.04163173818161657,0.19466012008123507,0.7557400147379886,0.05562477844964084,0.4381215286392044,0.22730526940557816,0.13584431187008816,0.40685806918802214,0.5705413848930927,0.02444434753863034,0.26321781737593725,0.14643091991442458,0.056512668429706564,0.28474761064503973,0.6870422303699925,0.6115453335443137,0.2862627745451581,0.27466151305311937,0.0410643777488084,0.11017072603994439,0.45419576812995993,0.6849604661574231,Stroop,Stroop.csv
136,0.0023091683414127994,0.044720325580388146,0.0267838873771218,0.05822912834509579,0.39574393037100597,0.07250384429364118,0.04601505419855297,0.29587398553933897,0.100810347807471,0.10212537218788265,0.36159188208375426,0.46036349286462985,0.005533698260995056,0.18297044921172587,0.11688478125016336,0.08269267002009326,0.1993862746033327,0.3908056539849135,0.002670147829427593,0.008157800618459752,0.008865721303337619,0.015849936650085543,0.23850053039808933,0.028826299931033014,0.1282858080798887,Stroop,Stroop.csv
137,0.007990401378318848,0.06766590697228361,0.14198391349729023,0.035280166179750216,0.3567625243975333,0.14808984654355103,0.2419158470569515,0.3587532585558063,0.2596280348063258,0.17347378086803814,0.4387275406170247,0.4010073237733568,0.0476074100238514,0.20882229206558445,0.19547742304954593,0.08670983153332434,0.3173297606452343,0.4325862475111774,0.007936507323305933,0.011983238320242192,0.01817238317611029,0.014061584854438005,0.21234788327212978,0.04408650186634715,0.15519767427837278,Stroop,Stroop.csv
138,0.07264014247939697,0.0883978321527703,0.059298194798304005,0.050174602377124025,0.3236779934557588,0.15531374302491982,0.09079929372665595,0.3661652752002835,0.3088426283156367,0.20587386275595057,0.21905905035194395,0.36257597360465266,0.010420814091592305,0.18823592196331967,0.1841599758106247,0.08755551356708793,0.1888889821814691,0.38835906515753565,0.040288178194559036,0.024129127214561837,0.01665606753153294,0.01218936189725063,0.16025389233476495,0.09272120833744946,0.1882341728024884,Stroop,Stroop.csv
139,0.02120207700189031,0.07354268288403615,0.08736510132752648,0.027866120395190614,0.27913388519027177,0.1816708438952672,0.22384595254652573,0.16712514924915522,0.15464593996563872,0.14360636020065665,0.22828089818541064,0.21865313040524215,0.0323971109970227,0.09295088140269446,0.06801811923935498,0.06463657762265938,0.27321255766136676,0.23220275935458068,0.004610453609642126,0.0058639387120796365,0.0114242025577264,0.01029248331577505,0.14413504620568135,0.028036282672942496,0.10327354385362988,Stroop,Stroop.csv
140,0.0182256302572308,0.048143589782641466,0.07159066617964364,0.06801592905631446,0.1921491545443601,0.06960166033439066,0.05840219008524952,0.17950230895934832,0.23240140857841277,0.14852172341846703,0.12747603815136427,0.2286349891015679,0.011055076891594443,0.10994619560816545,0.06296486999895813,0.0586739311139898,0.09751813078360562,0.2870997345721917,0.001453366324113706,0.0032710754218320493,0.007190270756256516,0.013665740685870762,0.08938817217961618,0.014818216608511518,0.0754632156202314,Stroop,Stroop.csv
141,0.003986947625915705,0.05728543814229456,0.08623922081107543,0.06129044807179192,0.31430007972628005,0.08887364713900095,0.012506024414103527,0.11404794078653777,0.14713678995319632,0.13781422783603905,0.347866734749621,0.15794410226531425,0.007864296361979098,0.08754568619380479,0.18980131853196183,0.07962603396232612,0.22832977046950148,0.1951195473818041,0.0014389952763226605,0.003256517612452052,0.004871736647598185,0.022035773589420705,0.21804155140253262,0.01047321032050493,0.05661370471270752,Stroop,Stroop.csv
142,0.005645010450990971,0.04146102508123782,0.034976593443767,0.0,0.39557963681124475,0.20756326495856517,0.17710291364613365,0.5264068985685502,0.09569198646633921,0.13782446996127318,0.31368122683241784,0.6765675339409297,0.04245515502405796,0.3197605325606224,0.04494603162490579,0.05153242124972626,0.17105413874239223,0.8704496682222355,0.0012822019454466317,0.010706517879558312,0.0059307852589907326,0.002586838215947126,0.24900579818542135,0.07855819316011643,0.28185615259801694,Stroop,Stroop.csv
143,0.009496080188726634,0.12467538119745317,0.08343591638304665,0.044655152072367685,0.4033762293595848,0.2340941849014085,0.06431366234053425,0.1919722457927182,0.11871628156205481,0.27819439896562426,0.41246707591024845,0.15002612232813411,0.020075475490011947,0.09102278556610494,0.0704144315667294,0.13765043803110785,0.2530565893382108,0.14186330842370412,0.0037134208871873525,0.015996081430536456,0.009882173433634003,0.01786158826343063,0.207011895385399,0.04950811520964358,0.1139496694105658,Stroop,Stroop.csv
144,0.04462611689846542,0.08487243498722374,0.09029474780439073,0.07903767083369367,0.4109217080070997,0.10848636348726252,0.16618267504287476,0.30821097158267285,0.17761721063693198,0.3554357750740246,0.414950859511107,0.1958296620084406,0.023272505787672905,0.182162827136444,0.21363311188491463,0.12684609973167818,0.40405363363950636,0.2957241560488505,0.04200307464559157,0.03252416869616843,0.032572348609072675,0.021580871098867527,0.2611615214950394,0.08595850155004747,0.1412874739828997,Stroop,Stroop.csv
145,0.048145613400588746,0.19113119829093234,0.08316563288459237,0.025130948848856086,0.34795411644073077,0.4847969305691575,0.2965131610983686,0.3079890372216696,0.2545122170442696,0.45565162469579656,0.04759176658760196,0.15515490194321166,0.06580224657965328,0.2096805687525546,0.1890657600387149,0.2295254371893391,0.15603698807645933,0.21760285988022088,0.046728900826846956,0.10061743968071482,0.06576160275054602,0.01702365655064192,0.2286120210093872,0.3061240257498269,0.3954626260493539,Stroop,Stroop.csv
146,0.0063565687064492254,0.07740978124088982,0.05493655834328033,0.06210748129123904,0.22839489063456925,0.11814062003504401,0.20934918149455034,0.5625041704977667,0.09943132845798473,0.31365256186658463,0.1818630538839423,0.40207113178833986,0.03975564911817869,0.29141674447941995,0.11747445919408095,0.1663349209123858,0.1781051701302605,0.38699932498641854,0.00038346841827820383,0.010193000773612073,0.018033695557217354,0.011573085106854421,0.13357464302716143,0.04265577720023915,0.1423396891784693,Stroop,Stroop.csv
